Date,Customer_id,customer_name,region,country,salesperson,quantity_sold,total_price,discount_applied,order_date,order_status
2022-06-01,75086b3b-5db1-482a-bc12-4b0e59c00c23,"Carrie Hickman",Africa,"New Zealand","Joseph Kerr",8,1172.56,23.19,2022-04-02,Pending
2023-03-11,ad5ecbf0-f09e-49ed-a33c-079e9b4c4087,"Katherine Brown",Europe,Chile,"Maureen Anderson",1,72.62,16.21,2022-04-04,Completed
2023-12-11,dc8b8324-753a-4a33-9ab1-1df7c3c73ca9,"Linda Santos",Africa,Taiwan,"Jill Hughes",1,106.91,38.79,2024-06-29,Refunded
2024-06-29,b6822138-ac93-4d66-bb74-dfa9cbab6714,"David Burnett","South America",Suriname,"Tina Moore",1,241.46,11.97,2024-11-03,Canceled
2023-10-21,9c960e1a-87e3-47fe-830d-84a96cb4616e,"Joshua Wolf",Africa,Venezuela,"Jason Lopez",2,953.26,46.11,2024-05-08,Pending
2023-02-17,30fa491e-0efd-4e55-9489-ddfadb93df4a,"Amanda Lyons",Africa,Rwanda,"Douglas Benton",2,572.2,28.09,2023-11-06,Refunded
2024-02-28,e2014678-58fd-4660-80ad-4d63240ca169,"Mario Johnson",Australia,Tuvalu,"Erik Thompson",10,2448.4,18.61,2022-12-15,Refunded
2023-02-07,9cb9bb3b-8ebe-4dd9-9547-0d9f5a9c2c77,"Randy Lin",Africa,"Christmas Island","Brandy Hughes",6,2728.08,23.54,2025-01-02,Pending
2024-11-30,f7ee3b20-3f0c-464a-b844-3181ff467e50,"Danielle Baldwin MD",Africa,Guatemala,"Carolyn Brooks",3,490.14,33.07,2022-07-08,Pending
2022-03-22,5c085cc6-8c00-4f42-a322-998cdc113755,"James Gutierrez",Australia,"Cote d'Ivoire","Erin Robles",10,3918.4,36.8,2022-11-13,Pending
2022-08-26,442908db-2a6c-42b2-8a19-c5fd4a01f915,"Nicholas Briggs",Africa,Martinique,"Robert Chandler",2,510.66,47.43,2022-05-10,Pending
2024-07-30,442908db-2a6c-42b2-8a19-c5fd4a01f915,"Nicholas Briggs",Africa,Martinique,"Stuart Perez",4,1815.52,48.49,2022-05-10,Canceled
2022-11-12,46de598f-7e7e-4a2c-a962-0c789bc5ba09,"Sharon Gonzales",Africa,"Cayman Islands","Christopher Ochoa",8,2471.76,42.23,2022-10-01,Refunded
2022-05-21,b8e15410-7efe-4910-8e6d-b1fe12b27ac1,"Dawn Lozano",Asia,Samoa,"Mrs. Stacy White",6,2525.34,24.9,2024-01-31,Canceled
2023-11-02,2f8408d8-90aa-4ef4-9747-d196038dc6a2,"Jerry Jones",Africa,Greenland,"Dr. Nicole Alexander",3,1024.56,21.83,2024-08-01,Completed
2022-07-03,66b6cbb5-0520-4adf-a69e-36dc74eb84e1,"Tammie Taylor",Asia,"Norfolk Island","Beth Riley",2,202.44,0.67,2024-04-18,Completed
2024-05-04,275d8ce4-089c-4b4f-b852-0ba6032bc552,"Robert Shepard",Europe,Mongolia,"Joseph Dickson",10,3803.6,5.83,2023-12-05,Canceled
2024-11-01,291d5e10-2aa7-4be9-8f9e-6e03a3121869,"Joshua Lambert",Asia,Timor-Leste,"Ashley Moreno",3,396.6,14.09,2024-09-22,Refunded
2024-04-02,381f57c9-ba4a-41af-8d06-b9b0d7243ede,"Vanessa Boyd",Africa,"Heard Island and McDonald Islands","Michael Vasquez",1,473.26,12.35,2024-02-17,Completed
2024-07-28,16da6e39-4f77-4287-943e-cf94a86a8fcd,"John Williams",Australia,Kenya,"Melvin Mcgee",7,2367.47,17.32,2024-02-08,Refunded
2024-07-31,2284874e-323b-4678-aa7e-18dc9d1579b4,"Brandon Best","North America",Egypt,"Rachel Campbell",6,2361.42,9.52,2025-01-31,Refunded
2023-05-01,6b0d61cc-2045-456c-95f0-6d7c31815cb7,"Christopher Pineda","South America",India,"Alicia Bray",3,295.62,34.83,2024-09-03,Pending
2023-12-19,3217a28c-c198-4230-9491-2eaa3c4a96ca,"Kimberly Phillips",Europe,Micronesia,"Tom Moss",5,772.2,45.16,2024-12-29,Canceled
2023-06-03,dbd22472-3284-4bab-af9d-cd636b4b0977,"Gary Willis",Europe,"French Polynesia","Dr. Jerry Barker",1,343.29,14.3,2023-12-01,Completed
2022-11-30,c968c933-8c8c-43b7-8478-0b52f5a081f1,"Dr. Justin Jenkins",Asia,Tuvalu,"Jose Smith",7,2536.73,44.02,2022-09-11,Refunded
2024-11-30,f7ee3b20-3f0c-464a-b844-3181ff467e50,"Danielle Baldwin MD",Africa,Guatemala,"Carolyn Brooks",3,490.14,33.07,2022-10-02,Pending
2022-08-08,c819379f-108e-4aa3-82c8-8c939260ab21,"Jeffery Miller","North America","Wallis and Futuna","Sarah Branch",3,662.13,32.31,2025-01-05,Canceled
2024-04-29,7e6171d7-a7ee-4d69-b178-33f6c9f426d5,"Mary Barnes",Asia,"Lao People's Democratic Republic","Kyle Parker",3,86.28,15.1,2023-08-13,Pending
2022-04-08,e95980cf-26a5-4de9-a844-cc91ba792ab5,"Jeremy Valenzuela",Africa,"Christmas Island","Thomas Holmes",9,3654.18,21.45,2023-03-14,Canceled
2022-10-27,e95980cf-26a5-4de9-a844-cc91ba792ab5,"Jeremy Valenzuela",Africa,"Christmas Island","David Villegas",2,388.12,27.43,2023-03-14,Completed
2024-06-14,c4270d29-2655-400b-86e6-6412066779cc,"Bailey Smith",Africa,"United States Minor Outlying Islands","Ashley Watkins",10,1134,16.9,2023-03-28,Canceled
2022-09-04,c4270d29-2655-400b-86e6-6412066779cc,"Bailey Smith",Africa,"United States Minor Outlying Islands","Henry Brown",6,969.66,21.33,2023-03-28,Completed
2022-11-20,fb7cbd97-35b6-4426-a5be-257d4a2de838,"Logan Stokes",Australia,Albania,"Jennifer Curry",10,1069.1,29.49,2024-05-29,Pending
2024-09-21,f2e279f1-02fc-4ede-95b6-b6842c3cd686,"Tracey Murphy",Asia,Argentina,"Alexander Reese",1,185.59,11.25,2024-04-14,Canceled
2023-07-12,b2feb231-3d51-457c-b70f-a8630ca06272,"Dana White",Africa,Comoros,"Tanner Roach",2,134.94,30.95,2022-11-07,Refunded
2024-01-20,b2feb231-3d51-457c-b70f-a8630ca06272,"Dana White",Africa,Comoros,"William Gonzalez PhD",1,417.72,31.32,2022-11-07,Canceled
2024-12-29,b2feb231-3d51-457c-b70f-a8630ca06272,"Dana White",Africa,Comoros,"Larry Garcia",1,14.54,6.14,2022-11-07,Canceled
2022-06-12,be459d47-17f2-4a2e-a9e9-06911b0faae9,"Ann Herman",Australia,Anguilla,"Richard Poole",4,806.32,15.61,2023-07-29,Completed
2022-06-10,f902fdf1-4381-4202-9f16-74b410ee0669,"Richard Richards",Australia,"United States Minor Outlying Islands","Wesley Cruz",9,1093.68,33.47,2023-04-22,Canceled
2023-12-24,9bf43eb6-88f8-4bbc-a634-f0894a32c93a,"Dr. Tasha Mccarty",Asia,Ukraine,"Jennifer Ellison",4,1879.44,13.5,2023-12-03,Completed
2023-12-08,8970039e-8f4e-4544-9add-ce1c634b13a2,"Joshua Hopkins",Asia,Mongolia,"Jennifer Coleman",9,2381.58,20.39,2024-09-27,Completed
2025-02-04,92e71961-a85b-49a5-92b2-64d0e6c71624,"Lori Anderson",Asia,Vietnam,"Andrew Reilly",9,2297.97,20.2,2024-04-21,Refunded
2024-05-10,a6eeb928-09a9-4379-a8ca-bdcee13ae7fa,"Dr. William Hernandez","South America",Cyprus,"Mark Craig",3,1384.41,27.78,2022-07-18,Pending
2022-04-23,69a5a1cb-fb59-4ba5-8141-23f94aaa54c6,"Christopher Burns","North America",Guam,"Steven Lee",9,4420.53,21.14,2024-01-31,Pending
2022-06-29,db3cef1b-02d5-474f-b5c3-0772ad1d1ebe,"Brandon Stephens",Asia,Belarus,"Maria Lutz MD",1,155.77,41.57,2023-01-14,Refunded
2023-10-27,24d5d293-ed0c-49d4-9eb0-e8b3029bf19a,"Paul Robertson",Europe,"Christmas Island","Dustin Grant",3,691.68,49.19,2023-04-01,Refunded
2022-09-13,0a591f0d-15eb-4ed7-ac6e-5d7eec5feb84,"Janet Cobb","North America",Cuba,"Justin Fletcher",8,3036.24,40.1,2022-03-26,Canceled
2023-03-11,82254939-d74b-4d2b-a734-f19333cee2d1,"Keith Rodriguez","North America",Martinique,"Katie Whitney",3,1299.48,34.38,2024-07-18,Completed
2022-03-25,c22dd95a-39b0-4ffe-9e21-9815c0c8888a,"Michael Padilla","South America","Saint Kitts and Nevis","Mr. Don Stokes PhD",9,2437.56,38.08,2022-11-15,Pending
2022-03-31,82093b4b-24e8-4fd7-83c1-f5a23e0d9764,"Amanda Waters",Asia,Myanmar,"Maria Mills",5,2052.4,7.91,2024-03-28,Completed
2025-01-26,82093b4b-24e8-4fd7-83c1-f5a23e0d9764,"Amanda Waters",Asia,Myanmar,"Thomas Owens",5,765,12.22,2024-03-28,Canceled
2024-06-16,3b32534c-8a25-4304-b67b-6144c29424ae,"Robert Jones","South America",Qatar,"Andrea Pierce",10,2567.9,30.33,2022-09-01,Completed
2022-08-25,3dc1b440-7393-4b50-aefa-aa985b77c806,"Jessica Young","North America","Saint Lucia","Laura Holt",2,273.52,38.09,2024-02-09,Completed
2023-12-28,a20dba1a-4f52-4fd2-8d22-d781087209df,"April Sanchez",Europe,Mayotte,"Edward King",6,600.36,26.36,2023-04-30,Canceled
2023-10-10,2b5b98d3-8264-4ec2-80c9-271c634554a6,"John Wilson",Australia,Estonia,"Anthony Martin",9,2518.92,28.52,2024-07-16,Pending
2024-06-25,fc4b84af-afb5-4696-8982-bdf715999fff,"Tasha Harris",Asia,Grenada,"Francisco Romero",8,398,4.48,2022-08-03,Canceled
2022-05-31,ba8bce37-fe61-4a14-be72-d2d12ed9a955,"Caitlyn Cruz","North America","Saint Lucia","Penny Waller",8,517.52,7.28,2023-10-31,Completed
2024-08-24,4cdebc45-4a5a-4510-9164-21d418373dd5,"Christina Johnson",Europe,Algeria,"Tracy Allen",8,1406.96,25.35,2022-04-05,Pending
2022-06-10,f902fdf1-4381-4202-9f16-74b410ee0669,"Richard Richards",Australia,"United States Minor Outlying Islands","Wesley Cruz",9,1093.68,33.47,2024-12-15,Canceled
2023-08-15,e55f6b09-3720-4302-aae3-27310f1b72c3,"Julia Wilcox","South America",Angola,"Tabitha Garrison",4,1849.56,6.9,2023-04-20,Refunded
2023-06-16,e55f6b09-3720-4302-aae3-27310f1b72c3,"Julia Wilcox","South America",Angola,"Michael Rose",4,620.44,44.43,2023-04-20,Canceled
2022-08-31,de09fbb1-48c5-4147-af2f-4cb1ecd9510a,"Sylvia Bass","North America",Seychelles,"Kelly Conner",3,885.81,12.99,2022-05-27,Canceled
2023-04-30,5cf63d29-1e52-4e0b-baca-0e9344210ccf,"Jennifer Ali",Asia,Monaco,"Katie Li",3,896.07,45.57,2022-10-19,Pending
2022-09-13,36086fe3-cac4-4f42-93cf-04e55e114186,"Andre Becker","North America",Somalia,"Edward Smith",2,760.72,8.95,2023-05-16,Pending
2022-07-27,a7879aad-09b2-4e87-96bc-936e5bf26a6e,"Derek Martinez","South America",China,"Brandy Morales",9,587.61,14.8,2022-04-01,Completed
2022-06-09,a7879aad-09b2-4e87-96bc-936e5bf26a6e,"Derek Martinez","South America",China,"Alan Harrison",2,847.52,47.52,2022-04-01,Pending
2023-01-16,7f3e89be-96fe-4ffd-8ec4-2353fdbe2c07,"Amy Wright","North America",Tonga,"Brandon Smith",4,1453.6,14.42,2024-10-09,Refunded
2022-12-21,7f3e89be-96fe-4ffd-8ec4-2353fdbe2c07,"Amy Wright","North America",Tonga,"Mary Dillon",1,71.04,34.13,2024-10-09,Canceled
2025-01-24,951c3799-0436-4d90-bfba-9bca0a371d9c,"Sara Rogers",Africa,Mauritania,"Holly Abbott",7,1754.62,46.61,2022-10-03,Canceled
2024-10-23,c0128e55-5c27-424a-9994-570247190bae,"Taylor Solomon",Asia,"Turks and Caicos Islands","Douglas Robinson",10,2108,7.83,2023-09-29,Refunded
2024-07-18,5ed74037-eb80-46c4-9666-b4820f6af83a,"Scott Murray","North America",Martinique,"Russell Sanders",3,463.32,41.17,2023-12-20,Refunded
2025-01-11,30d41b14-ba84-4b71-b6c3-9f91a3d90907,"Gregory Russell",Europe,Mongolia,"John Martin",10,988.1,10.53,2024-08-30,Pending
2023-08-14,ffe6fc26-f103-433f-88d1-ac5d0a956b19,"Kristina Hernandez",Asia,Kazakhstan,"Matthew Cox",2,716.42,46.53,2022-02-28,Canceled
2022-10-08,e1f6db5c-326e-4d53-a98a-7b74d2844bdc,"Frank Ellis","South America",Gibraltar,"Gary King",2,338.94,45.07,2023-03-10,Completed
2024-12-10,2e747615-90b8-48b4-943a-11201e5d239f,"William Bullock","North America",Argentina,"Timothy Haynes",9,3666.42,14.38,2022-06-14,Completed
2023-12-19,91d2f427-9ba0-4451-931f-4398eb3995bd,"Miguel Henry","South America",Greenland,"Amanda King",4,164.16,37.38,2024-06-20,Completed
2022-03-12,c1bbe51c-918a-4a32-9f0f-b0cc1399fdf3,"Christopher Todd","South America",Ethiopia,"Terri Wilson",7,2202.13,6.37,2022-06-25,Completed
2023-05-30,c1bbe51c-918a-4a32-9f0f-b0cc1399fdf3,"Christopher Todd","South America",Ethiopia,"Stephen Chavez",8,3209.52,30.18,2022-06-25,Completed
2023-01-29,7d4e154c-8f31-4e6a-8d4e-f68b3ab0c029,"Elizabeth Dominguez",Australia,"Northern Mariana Islands","Patricia Kidd",2,601.88,29,2023-06-16,Refunded
2022-06-21,7d4e154c-8f31-4e6a-8d4e-f68b3ab0c029,"Elizabeth Dominguez",Australia,"Northern Mariana Islands","Jacqueline Goodman",5,1988.95,11.97,2023-06-16,Completed
2023-01-13,1c4b62ec-0689-4cef-8779-dd42cfcea989,"Bryan Shelton","South America",Bahamas,"Juan Cruz",7,2390.64,30.56,2022-08-29,Completed
2022-06-09,735024ee-ca2b-4ef2-b506-1f882bc97f7d,"Stanley Joseph",Asia,Niue,"Jodi Novak",4,484.76,16.02,2023-06-04,Completed
2022-11-21,14d696eb-71e9-4b4c-b317-f737552f8c53,"Sharon Jensen",Asia,"Antigua and Barbuda","Joseph Johnson",2,446.74,3.6,2024-08-05,Refunded
2023-09-15,954ed0bc-9f76-4303-b815-fc32ac884a70,"Dalton Monroe","North America","Russian Federation","Brooke Bullock",1,62.16,20.73,2024-07-06,Canceled
2022-05-04,fd824bd2-ba3d-4522-a07a-3e3580da0272,"Jeffery Thomas",Europe,"Saint Martin","Natasha Williams",4,1574.28,14.75,2022-08-15,Refunded
2024-11-03,fcda32e7-b19f-4cd8-9bf7-070e02e150c2,"Melissa English","South America",Benin,"Andrew Taylor",7,2612.61,11.34,2024-01-17,Refunded
2023-07-13,eefca29b-fe5d-42c3-8a03-dbc807871f05,"Kimberly Bentley",Australia,Eritrea,"David Flores",6,401.22,1.4,2023-05-22,Completed
2022-10-26,5763c0c3-b370-4e31-bf1d-3e7c9b2304db,"Nicole Pierce",Australia,Honduras,"Rachel Mcpherson",6,2499.06,13.49,2023-05-11,Completed
2024-07-05,5763c0c3-b370-4e31-bf1d-3e7c9b2304db,"Nicole Pierce",Australia,Honduras,"Zachary Sanders",9,1282.41,45.38,2023-05-11,Completed
2024-01-25,85645d0e-2632-4fdb-bcf8-0e0a5343bacf,"Tonya Lawrence",Asia,Spain,"Robert Young",4,365.68,3.43,2024-08-06,Pending
2022-09-22,499418d0-32fa-402e-bc36-551adcf6f53d,"Shannon Pena",Europe,"Syrian Arab Republic","Rachel Johnson",5,463.7,24.66,2022-08-10,Pending
2023-12-28,0ce8d2d2-fecf-46bb-8ab1-364e3cd782ad,"Jessica Harper","North America",Tokelau,"Wendy Mcdonald",3,427.47,3.06,2024-02-07,Pending
2023-08-06,1587de76-9074-4cb4-af99-7024a48055de,"David Nichols",Asia,Colombia,"Tara Parker",3,1112.34,30.3,2025-02-10,Refunded
2023-07-13,48ad6236-ef6d-4087-a950-ccb4efd87e9a,"Christine Jacobson","South America",Micronesia,"Charles Roman",8,3588.56,21.32,2023-11-09,Canceled
2023-01-13,570ecffa-4086-4c57-93c5-55ff505a967a,"Nancy Kerr",Australia,Chad,"Scott Jordan",9,2255.94,40.71,2022-08-19,Pending
2023-12-06,5e941d3e-78f2-4e9a-8c7f-dda7a0d8c94c,"Wesley Davis",Australia,France,"Tiffany Macdonald",8,1084.16,38.48,2024-12-07,Refunded
2023-11-13,b7183666-8473-4cc1-91a8-11a54ca3cd20,"Danielle Rodgers",Europe,Iraq,"Troy Gillespie",1,441.28,0.41,2024-05-26,Completed
2023-02-07,9cb9bb3b-8ebe-4dd9-9547-0d9f5a9c2c77,"Randy Lin",Africa,"Christmas Island","Brandy Hughes",6,2728.08,23.54,2024-12-15,Pending
2023-03-12,75c03d60-14f3-4a5a-b10e-b90c6b932f1f,"Crystal Allen",Asia,Ireland,"April Lopez",6,1542.66,6.62,2024-12-02,Completed
2025-02-15,7de4471c-d0ed-4f08-a2ef-c51b1d90c63a,"Laura Strong","North America",Guyana,"Kimberly Wright",3,305.4,30.23,2022-08-06,Completed
2023-05-14,2323638a-4a6d-48a2-ae96-138a85452dd2,"Amanda Sullivan",Africa,Bulgaria,"Jessica Long",3,1116,30.15,2024-10-08,Canceled
2024-02-09,2d277d98-df9f-4190-8019-7b618bfb8f82,"Andres Spencer",Europe,"Antarctica (the territory South of 60 deg S)","James Oneill",10,4911.7,45.9,2024-08-07,Canceled
2023-05-13,5abc16c0-ec07-488d-bc87-40e56827a903,"Michael Nguyen","North America",Guyana,"Summer Vargas",1,283.53,23.97,2022-06-19,Completed
2023-10-30,e2bac406-e132-49ec-ad2f-0db4f06614e0,"Monique Reed",Africa,Fiji,"Laura Luna",4,1752.84,32.21,2022-11-18,Completed
2023-11-12,97f451df-1a7a-4639-a34e-3611b1c5aee2,"Tammie Arias",Europe,Nicaragua,"Zoe Hubbard",10,1836.2,2.56,2025-02-06,Canceled
2025-01-06,97f451df-1a7a-4639-a34e-3611b1c5aee2,"Tammie Arias",Europe,Nicaragua,"Maria Ross",5,1520.3,1.33,2025-02-06,Pending
2022-10-25,5bd3dcd7-b929-492e-a47b-3cbcaa6aa606,"Jonathan Small",Europe,Micronesia,"Bradley Smith",5,1860,11.81,2023-03-26,Canceled
2023-01-31,ec3f158d-7f32-460c-be0c-41c71f92955b,"Luis Rivera",Africa,"San Marino","Mrs. Angelica Shelton MD",4,1201.96,11.01,2023-11-23,Refunded
2025-01-21,f052aced-67fd-4f27-a806-5efd081c0c39,"George Greene","North America",Mozambique,"Albert Wright",1,420.89,27.23,2024-03-13,Completed
2023-12-19,f3a0a1d4-ded4-4f5e-8c8f-b8fcc5ba305b,"Samantha Burke","North America",Israel,"Jeffrey Rogers",5,2217.3,2.67,2024-07-15,Canceled
2024-02-22,ce0b986e-3889-4641-bd8e-45106c10d5f0,"Zachary Henson",Africa,Lebanon,"Amy Wiley",3,763.5,25.5,2024-08-20,Canceled
2024-06-29,c382d754-210d-4333-afcd-070433e0c184,"Michael Shaffer",Europe,"Saudi Arabia","Carol Camacho",6,601.5,7.24,2022-10-02,Refunded
2024-10-12,42785053-4ce0-4862-91b6-54e8d1bcd7ba,"Alejandro Harvey",Asia,Finland,"Jeffrey Morales",9,2290.5,47.16,2023-04-28,Canceled
2024-11-07,8c64e4b7-da92-48e9-b10c-5ec58b994523,"Richard Lester",Africa,Monaco,"Mark Spencer",8,2065.44,42.92,2022-04-04,Pending
2022-05-10,7609a204-b4ed-4063-84e4-1b7e8bab1521,"Timothy Torres","South America",Ecuador,"Joseph Oconnor",6,386.28,5.88,2024-12-22,Canceled
2024-04-07,b0dad6e7-6ade-4867-829d-79e50ada7c7a,"Kimberly Evans","South America",Spain,"Cynthia Kane",1,496.03,2.57,2023-03-12,Refunded
2023-03-11,82254939-d74b-4d2b-a734-f19333cee2d1,"Keith Rodriguez","North America",Martinique,"Katie Whitney",3,1299.48,34.38,2023-12-16,Completed
2023-03-16,05395021-ca06-4f63-9cf3-0e3de82e141c,"Nathan Brown",Australia,Niger,"Amanda Watson",1,335.33,25.99,2024-08-27,Pending
2023-01-22,05395021-ca06-4f63-9cf3-0e3de82e141c,"Nathan Brown",Australia,Niger,"Jessica Patel",2,537.8,29.7,2024-08-27,Pending
2024-11-08,1f64b4d6-2eb9-48d3-b3d3-4da41a2d5a51,"Stephanie Porter",Australia,France,"Christopher Wilcox",5,1240.8,24.14,2024-11-15,Canceled
2023-03-12,75c03d60-14f3-4a5a-b10e-b90c6b932f1f,"Crystal Allen",Asia,Ireland,"April Lopez",6,1542.66,6.62,2023-03-12,Completed
2024-03-15,a92f3088-13aa-4bb4-8da5-5d7bfc7eda7a,"Thomas Vazquez",Africa,Iceland,"Scott Hall",8,77.28,35.37,2023-06-02,Completed
2023-05-06,6139da1d-6301-4840-941d-674a595af2c4,"Ashley Malone",Europe,"Heard Island and McDonald Islands","Linda Dixon",5,1560.45,45.39,2024-07-30,Canceled
2024-11-26,dc3859a6-861a-480d-a268-31cc9ebac3de,"Bethany Ball","South America",Palau,"Michael Boone",8,969.52,46.25,2024-01-25,Canceled
2023-03-12,75c03d60-14f3-4a5a-b10e-b90c6b932f1f,"Crystal Allen",Asia,Ireland,"April Lopez",6,1542.66,6.62,2022-04-15,Completed
2023-12-07,179ad47d-8b09-460d-a18c-27ae82e47fe9,"Frederick Young Jr.",Australia,"Saint Vincent and the Grenadines","Juan Hart",2,226.02,21.1,2023-09-13,Canceled
2022-06-05,5a21b45a-a8c1-4f9f-8687-1020b0bb56f7,"Perry Moore","South America",Philippines,"Christopher Mcdonald",10,1816.1,33.53,2024-05-10,Canceled
2024-02-11,8845247b-a2cb-42b6-a321-e9da331c79ea,"Robert Martinez",Europe,Timor-Leste,"Stephen Harmon",9,3423.51,9.83,2023-07-09,Completed
2024-08-19,2d4fcb72-eb81-4c5c-bda9-afec17be38dc,"Joan Johnson","North America","Sri Lanka","Vanessa Burns",8,2176.24,15.66,2023-10-03,Pending
2024-02-15,ad313152-d69a-46b5-8b70-7d6b4f45b325,"Adam Thomas","South America",Portugal,"Ian Johnson",6,36.84,8.79,2024-04-29,Completed
2023-01-30,30b62f4d-c729-4804-b4cb-ae99d4c0446b,"Vicki Barnes MD","South America","Costa Rica","Jason Arias",1,408.33,17.81,2024-12-20,Canceled
2023-11-30,bcd406fb-f6ef-4c39-82c5-22fbd2598df6,"Jerry Waller",Australia,Zimbabwe,"Stephen Wilson",9,4005.18,28.67,2023-04-23,Canceled
2024-12-20,3f47b7ad-4b84-4307-9368-50e1fca50a57,"Shannon Fox","North America",Norway,"Karen Hayes",2,319.6,36.35,2024-10-31,Pending
2023-10-01,32f01a22-8577-4297-bca8-738d6571db0e,"Sarah Fox","South America",Liberia,"Heidi Pratt",9,3685.23,36.49,2024-06-03,Pending
2024-06-03,1bb1826f-9c50-4cae-9600-f383afc06913,"Elizabeth Hill",Europe,Angola,"Sean Lopez",10,2912.7,0,2022-04-22,Canceled
2023-04-08,1bb1826f-9c50-4cae-9600-f383afc06913,"Elizabeth Hill",Europe,Angola,"Ashley Smith",9,4133.97,17.16,2022-04-22,Canceled
2024-07-02,00a8d4a5-9876-42c8-b8cd-855b1154d2e6,"Joseph Gardner",Asia,Liechtenstein,"Maria Goodman",3,212.76,17.7,2023-08-30,Completed
2024-10-04,ed3b5524-0d57-488f-b8f2-cd774ef8adcb,"Derek Miller",Africa,"French Polynesia","Kiara Edwards",2,918.66,27.85,2024-03-13,Refunded
2023-05-04,1caeaebb-498c-4492-b361-02bcc7c88b38,"Erik Shah","North America",Barbados,"Jerry Patel",8,966,11.28,2023-07-13,Refunded
2023-11-13,46dfd319-3466-487f-b3c1-9a2959509a39,"Gregory Lewis",Australia,"Kyrgyz Republic","Alexander Robertson",1,325.71,46.54,2022-11-14,Completed
2024-07-23,0a137e3c-b1cb-4caf-8748-bec536784433,"Mary Lopez","South America",Mauritius,"Mr. Steven Jacobson",7,3401.79,4.31,2023-06-10,Pending
2022-09-26,b5cdcf6b-ff8f-4819-884e-2935f47c4db9,"David Bass","South America",Japan,"Anthony Williams",9,174.33,27.39,2024-09-28,Pending
2024-11-24,e26a65e5-2f34-43fe-86af-388c48257115,"Sara Cox","South America",China,"Robert Perez",5,1581.5,23.25,2023-09-30,Completed
2024-05-02,e5ba2cda-74f8-445e-acf5-b0505e9081c9,"Kimberly Elliott",Africa,Zimbabwe,"Daniel Thomas",5,1747.25,20.75,2022-03-05,Refunded
2022-03-22,5c085cc6-8c00-4f42-a322-998cdc113755,"James Gutierrez",Australia,"Cote d'Ivoire","Erin Robles",10,3918.4,36.8,2025-01-05,Pending
2023-03-31,e9561cdd-71fd-4caa-a939-7f5fba6bf8cc,"Shelia Burns",Australia,Gambia,"Keith Smith",9,2311.11,42.75,2023-01-29,Pending
2024-09-17,6c519836-02ca-46a6-8371-ef793f9ee8bc,"Lucas Castro",Asia,Djibouti,"Patricia Martinez",4,1654.52,6.41,2023-01-05,Refunded
2022-12-12,dbb8e8e7-8a8c-4aae-96b4-8bbce1808ad5,"Madeline Fitzgerald","South America",Gibraltar,"Lori Moore",1,106.13,22.05,2023-07-21,Pending
2023-03-06,dbb8e8e7-8a8c-4aae-96b4-8bbce1808ad5,"Madeline Fitzgerald","South America",Gibraltar,"Angela Ramirez",9,1871.82,16.28,2023-07-21,Pending
2023-08-30,c6c3fa4e-0ace-4c80-aec9-b79581aae3f1,"Ashley Johnson",Asia,Belarus,"Amy Mcdonald",3,1287.75,23.02,2024-01-17,Pending
2023-12-07,c6c3fa4e-0ace-4c80-aec9-b79581aae3f1,"Ashley Johnson",Asia,Belarus,"Alexis Parker",1,311.07,35.85,2024-01-17,Refunded
2023-05-28,1d3b21a7-430e-48ea-b869-823ebb1a29ce,"Miguel Crane",Australia,Macedonia,"Patricia Carroll",4,1695.04,28.05,2023-08-21,Completed
2023-01-03,6268b5c2-9168-49af-a43c-50d42f009e55,"Daniel Gross",Africa,"French Guiana","Benjamin Johnson",9,2716.92,12.27,2024-09-25,Refunded
2024-03-22,6f32f60c-2636-46c6-a1bb-a91cd00b514a,"Robert Cervantes",Africa,"Saint Helena","Charles Turner",9,3287.61,42.91,2022-07-06,Pending
2022-06-28,c23b8be0-ce0b-44a2-9caa-ff717cc0a51b,"Justin Jones",Africa,"Brunei Darussalam","Peggy Arnold",1,488.45,22.3,2022-08-30,Canceled
2022-07-15,3f90b269-d05c-45ec-bada-b89bbd4ebc01,"Charles Martinez","North America",Cameroon,"Joanna Joseph",7,2338.7,49.87,2022-08-25,Completed
2022-06-13,10961bb5-036b-427b-a75f-bcce640ccc28,"Lisa Diaz",Africa,"Holy See (Vatican City State)","Daniel Robinson",6,2723.28,19.49,2024-12-30,Pending
2022-10-05,1477a31c-97bb-4ecf-bb75-e91562c08cb5,"Mark Zimmerman",Australia,Congo,"Tanya Mejia",6,2825.58,43.54,2024-04-13,Pending
2025-01-07,1991a912-53d4-4b8a-86d2-dd9819a63199,"Dawn Payne",Asia,Namibia,"Isaac Haley",8,1406.96,8.55,2023-02-08,Canceled
2023-08-27,dcc4f599-6781-45af-964c-51fc08078bd6,"Derrick Sims",Australia,Malaysia,"Christine Wheeler",1,341.28,31.08,2022-08-24,Canceled
2022-11-02,10fd93e9-35dc-459b-9bcc-983174a9acfb,"Edward Smith",Asia,Tunisia,"Denise Wallace",5,245.55,46.49,2023-06-17,Pending
2022-05-03,67091466-de08-419b-9fdc-b2a53c54f8d2,"Jeffrey Phillips","North America",Mongolia,"Kyle Wilson",3,687.75,39.41,2022-09-07,Canceled
2023-04-11,5da40220-f189-4fa6-8c7e-31a94b1f0c2e,"David Kelley","South America",Sudan,"Kevin Jarvis",4,835.28,18.88,2023-06-07,Pending
